target_class,background,atten_model,distance_m,sample_idx,snr_db,top1_class,top1_score,target_score_primary,target_score_family,primary_in_top1,primary_in_top5,family_in_top5
engine,birds,forest,25,0,20.841199826559247,Vehicle,0.6495514512062073,0.047789279371500015,0.6495514512062073,False,True,True
engine,birds,forest,25,1,20.841199826559247,Vehicle,0.7816067934036255,0.017069309949874878,0.7816067934036255,False,False,True
engine,birds,forest,25,2,20.841199826559247,Vehicle,0.3435324430465698,0.2529805600643158,0.3435324430465698,False,True,True
engine,birds,forest,50,0,13.570599913279622,Vehicle,0.686185359954834,0.045917607843875885,0.686185359954834,False,False,True
engine,birds,forest,50,1,13.570599913279622,Vehicle,0.5945327281951904,0.006234277971088886,0.5945327281951904,False,False,True
engine,birds,forest,50,2,13.570599913279622,Vehicle,0.32515546679496765,0.2702704071998596,0.32515546679496765,False,True,True
engine,birds,forest,100,0,5.049999999999997,Vehicle,0.6739695072174072,0.013651877641677856,0.6739695072174072,False,False,True
engine,birds,forest,100,1,5.049999999999997,Vehicle,0.359348326921463,0.006548150442540646,0.359348326921463,False,False,True
engine,birds,forest,100,2,5.049999999999997,Vehicle,0.36060601472854614,0.2110963612794876,0.36060601472854614,False,True,True
engine,birds,forest,200,0,-5.970599913279628,Vehicle,0.3428110182285309,0.013190006837248802,0.3428110182285309,False,False,True
engine,birds,forest,200,1,-5.970599913279628,Vehicle,0.3906758725643158,0.01000618003308773,0.3906758725643158,False,False,True
engine,birds,forest,200,2,-5.970599913279628,Vehicle,0.42470788955688477,0.034022435545921326,0.42470788955688477,False,False,True
engine,birds,forest,500,0,-28.929400086720378,Explosion,0.1334402859210968,0.05092331022024155,0.07165515422821045,False,False,True
engine,birds,forest,500,1,-28.929400086720378,Explosion,0.14961738884449005,0.05627213045954704,0.05627213045954704,False,False,False
engine,birds,forest,500,2,-28.929400086720378,Vehicle,0.09773486852645874,0.04604993388056755,0.09773486852645874,False,False,True
engine,birds,forest,1000,0,-59.95,Cacophony,0.16248352825641632,0.07030242681503296,0.07030242681503296,False,True,True
engine,birds,forest,1000,1,-59.95,Cacophony,0.15859857201576233,0.06938464194536209,0.06938464194536209,False,True,True
engine,birds,forest,1000,2,-59.95,Cacophony,0.1639411598443985,0.07147564738988876,0.07147564738988876,False,True,True
engine,forest_night,free_field,1,0,65.0,Vehicle,0.6865898966789246,0.05304387956857681,0.6865898966789246,False,True,True
engine,forest_night,free_field,1,1,65.0,Vehicle,0.8400261998176575,0.010814640671014786,0.8400261998176575,False,False,True
engine,forest_night,free_field,1,2,65.0,Vehicle,0.31674957275390625,0.270881712436676,0.31674957275390625,False,True,True
engine,forest_night,free_field,5,0,51.020599913279625,Vehicle,0.6917400360107422,0.05295853689312935,0.6917400360107422,False,True,True
engine,forest_night,free_field,5,1,51.020599913279625,Vehicle,0.8381906747817993,0.010530008934438229,0.8381906747817993,False,False,True
engine,forest_night,free_field,5,2,51.020599913279625,Vehicle,0.3171447515487671,0.27098628878593445,0.3171447515487671,False,True,True
engine,forest_night,free_field,10,0,45.0,Vehicle,0.6983591318130493,0.052715349942445755,0.6983591318130493,False,False,True
engine,forest_night,free_field,10,1,45.0,Vehicle,0.8232178688049316,0.016252271831035614,0.8232178688049316,False,False,True
engine,forest_night,free_field,10,2,45.0,Vehicle,0.3171599209308624,0.27215516567230225,0.3171599209308624,False,True,True
engine,forest_night,free_field,25,0,37.04119982655925,Vehicle,0.7006064057350159,0.05351395159959793,0.7006064057350159,False,True,True
engine,forest_night,free_field,25,1,37.04119982655925,Vehicle,0.7547770142555237,0.02339288964867592,0.7547770142555237,False,False,True
engine,forest_night,free_field,25,2,37.04119982655925,Vehicle,0.3194529414176941,0.2784094214439392,0.3194529414176941,False,True,True
engine,forest_night,free_field,50,0,31.020599913279625,Vehicle,0.6550281047821045,0.07493135333061218,0.6550281047821045,False,True,True
engine,forest_night,free_field,50,1,31.020599913279625,Vehicle,0.6677159070968628,0.041178006678819656,0.6677159070968628,False,False,True
engine,forest_night,free_field,50,2,31.020599913279625,Vehicle,0.3272940516471863,0.27654147148132324,0.3272940516471863,False,True,True
engine,forest_night,free_field,100,0,25.0,Vehicle,0.6767866015434265,0.0764208734035492,0.6767866015434265,False,True,True
engine,forest_night,free_field,100,1,25.0,Vehicle,0.5772136449813843,0.047696638852357864,0.5772136449813843,False,False,True
engine,forest_night,free_field,100,2,25.0,Vehicle,0.3449035584926605,0.2420417070388794,0.3449035584926605,False,True,True
engine,forest_night,free_field,200,0,18.979400086720375,Vehicle,0.5979252457618713,0.09596456587314606,0.5979252457618713,False,True,True
engine,forest_night,free_field,200,1,18.979400086720375,Vehicle,0.4820031523704529,0.06414764374494553,0.4820031523704529,False,True,True
engine,forest_night,free_field,200,2,18.979400086720375,Vehicle,0.3943323493003845,0.18262293934822083,0.3943323493003845,False,True,True
engine,forest_night,free_field,500,0,11.020599913279625,Vehicle,0.3849092125892639,0.19589677453041077,0.3849092125892639,False,True,True
engine,forest_night,free_field,500,1,11.020599913279625,Vehicle,0.252291738986969,0.11762635409832001,0.252291738986969,False,True,True
engine,forest_night,free_field,500,2,11.020599913279625,Vehicle,0.33470919728279114,0.16307806968688965,0.33470919728279114,False,True,True
engine,forest_night,free_field,1000,0,5.0,Engine,0.27867504954338074,0.27867504954338074,0.27867504954338074,True,True,True
engine,forest_night,free_field,1000,1,5.0,Engine,0.2337760180234909,0.2337760180234909,0.2337760180234909,True,True,True
engine,forest_night,free_field,1000,2,5.0,Engine,0.1916067898273468,0.1916067898273468,0.1916067898273468,True,True,True
engine,forest_night,forest,1,0,65.0,Vehicle,0.6865898966789246,0.05304387956857681,0.6865898966789246,False,True,True
engine,forest_night,forest,1,1,65.0,Vehicle,0.8400261998176575,0.010814640671014786,0.8400261998176575,False,False,True
engine,forest_night,forest,1,2,65.0,Vehicle,0.31674957275390625,0.270881712436676,0.31674957275390625,False,True,True
engine,forest_night,forest,5,0,50.82059991327962,Vehicle,0.6919327974319458,0.05295168608427048,0.6919327974319458,False,True,True
engine,forest_night,forest,5,1,50.82059991327962,Vehicle,0.8378661870956421,0.010522313416004181,0.8378661870956421,False,False,True
engine,forest_night,forest,5,2,50.82059991327962,Vehicle,0.3171504735946655,0.27099499106407166,0.3171504735946655,False,True,True
engine,forest_night,forest,10,0,44.55,Vehicle,0.6988705396652222,0.05270928144454956,0.6988705396652222,False,False,True
engine,forest_night,forest,10,1,44.55,Vehicle,0.8213480710983276,0.016317373141646385,0.8213480710983276,False,False,True
engine,forest_night,forest,10,2,44.55,Vehicle,0.31707900762557983,0.27242377400398254,0.31707900762557983,False,True,True
engine,forest_night,forest,25,0,35.84119982655925,Vehicle,0.7030259966850281,0.053259968757629395,0.7030259966850281,False,True,True
engine,forest_night,forest,25,1,35.84119982655925,Vehicle,0.743736207485199,0.026588797569274902,0.743736207485199,False,False,True
engine,forest_night,forest,25,2,35.84119982655925,Vehicle,0.3196590542793274,0.28070464730262756,0.3196590542793274,False,True,True
engine,forest_night,forest,50,0,28.570599913279622,Vehicle,0.6544134616851807,0.08881910145282745,0.6544134616851807,False,True,True
engine,forest_night,forest,50,1,28.570599913279622,Vehicle,0.6366764903068542,0.04484090209007263,0.6366764903068542,False,False,True
engine,forest_night,forest,50,2,28.570599913279622,Vehicle,0.33011239767074585,0.26973098516464233,0.33011239767074585,False,True,True
engine,forest_night,forest,100,0,20.049999999999997,Vehicle,0.6113706827163696,0.08870591968297958,0.6113706827163696,False,True,True
engine,forest_night,forest,100,1,20.049999999999997,Vehicle,0.5079773664474487,0.060279928147792816,0.5079773664474487,False,True,True
engine,forest_night,forest,100,2,20.049999999999997,Vehicle,0.38127726316452026,0.19118109345436096,0.38127726316452026,False,True,True
engine,forest_night,forest,200,0,9.029400086720372,Vehicle,0.32276830077171326,0.2281549721956253,0.32276830077171326,False,True,True
engine,forest_night,forest,200,1,9.029400086720372,Vehicle,0.18669283390045166,0.1525914967060089,0.18669283390045166,False,True,True
engine,forest_night,forest,200,2,9.029400086720372,Vehicle,0.2710057497024536,0.17069914937019348,0.2710057497024536,False,True,True
engine,forest_night,forest,500,0,-13.929400086720378,Engine,0.23522324860095978,0.23522324860095978,0.23522324860095978,True,True,True
engine,forest_night,forest,500,1,-13.929400086720378,Vehicle,0.20050697028636932,0.18825873732566833,0.20050697028636932,False,True,True
engine,forest_night,forest,500,2,-13.929400086720378,Engine,0.3264276087284088,0.3264276087284088,0.3264276087284088,True,True,True
engine,forest_night,forest,1000,0,-44.95,Vehicle,0.22979728877544403,0.07103890180587769,0.22979728877544403,False,False,True
engine,forest_night,forest,1000,1,-44.95,Explosion,0.20794427394866943,0.07308634370565414,0.196415975689888,False,True,True
engine,forest_night,forest,1000,2,-44.95,Vehicle,0.2195790559053421,0.0685797855257988,0.2195790559053421,False,True,True
engine,river,free_field,1,0,35.0,Vehicle,0.7044986486434937,0.0496269054710865,0.7044986486434937,False,True,True
engine,river,free_field,1,1,35.0,Vehicle,0.7875233292579651,0.011440059170126915,0.7875233292579651,False,False,True
engine,river,free_field,1,2,35.0,Vehicle,0.32336267828941345,0.260684996843338,0.32336267828941345,False,True,True
engine,river,free_field,5,0,21.020599913279625,Vehicle,0.6160651445388794,0.051687996834516525,0.6160651445388794,False,True,True
engine,river,free_field,5,1,21.020599913279625,Vehicle,0.33674171566963196,0.014738808386027813,0.33674171566963196,False,False,True
engine,river,free_field,5,2,21.020599913279625,Vehicle,0.4178069233894348,0.21610474586486816,0.4178069233894348,False,True,True
engine,river,free_field,10,0,15.0,Vehicle,0.5020623207092285,0.06491772830486298,0.5020623207092285,False,False,True
engine,river,free_field,10,1,15.0,Liquid,0.22940559685230255,0.01188717968761921,0.19528159499168396,False,False,True
engine,river,free_field,10,2,15.0,Vehicle,0.3362187445163727,0.24924317002296448,0.3362187445163727,False,True,True
engine,river,free_field,25,0,7.04119982655925,Vehicle,0.36449360847473145,0.06494738161563873,0.36449360847473145,False,False,True
engine,river,free_field,25,1,7.04119982655925,Water,0.238908052444458,0.03004918433725834,0.1276845633983612,False,False,True
engine,river,free_field,25,2,7.04119982655925,Vehicle,0.289961040019989,0.24954883754253387,0.289961040019989,False,True,True
engine,river,free_field,50,0,1.020599913279625,Water,0.19659340381622314,0.05678418278694153,0.195724755525589,False,False,True
engine,river,free_field,50,1,1.020599913279625,Water,0.26551538705825806,0.011957930400967598,0.10584515333175659,False,False,False
engine,river,free_field,50,2,1.020599913279625,Vehicle,0.27342894673347473,0.19208510220050812,0.27342894673347473,False,True,True
engine,river,free_field,100,0,-5.0,Water,0.24807946383953094,0.03124235011637211,0.16221556067466736,False,False,True
engine,river,free_field,100,1,-5.0,Water,0.2593235373497009,0.016999626532197,0.05911470577120781,False,False,False
engine,river,free_field,100,2,-5.0,Fill (with liquid),0.22094793617725372,0.14694666862487793,0.14694666862487793,False,True,True
engine,river,free_field,200,0,-11.020599913279625,Water,0.19949349761009216,0.047617655247449875,0.0719858780503273,False,False,False
engine,river,free_field,200,1,-11.020599913279625,Water,0.19242221117019653,0.042248260229825974,0.042248260229825974,False,False,False
engine,river,free_field,200,2,-11.020599913279625,Water,0.2231990545988083,0.08967351913452148,0.13491025567054749,False,False,True
engine,river,free_field,500,0,-18.979400086720375,Water,0.09031736850738525,0.04809477925300598,0.04809477925300598,False,True,True
engine,river,free_field,500,1,-18.979400086720375,Engine starting,0.07685301452875137,0.07451136410236359,0.07685301452875137,False,True,True
engine,river,free_field,500,2,-18.979400086720375,Water,0.1926630437374115,0.0523342490196228,0.05922539904713631,False,False,False
engine,river,free_field,1000,0,-25.0,Engine starting,0.07082042098045349,0.06601059436798096,0.07082042098045349,False,True,True
engine,river,free_field,1000,1,-25.0,Engine starting,0.11052332818508148,0.09157568216323853,0.11052332818508148,False,True,True
engine,river,free_field,1000,2,-25.0,Engine,0.08503441512584686,0.08503441512584686,0.08503441512584686,True,True,True
engine,river,forest,1,0,35.0,Vehicle,0.7044986486434937,0.0496269054710865,0.7044986486434937,False,True,True
engine,river,forest,1,1,35.0,Vehicle,0.7875233292579651,0.011440059170126915,0.7875233292579651,False,False,True
engine,river,forest,1,2,35.0,Vehicle,0.32336267828941345,0.260684996843338,0.32336267828941345,False,True,True
engine,river,forest,5,0,20.820599913279622,Vehicle,0.6098045110702515,0.052488647401332855,0.6098045110702515,False,True,True
engine,river,forest,5,1,20.820599913279622,Vehicle,0.3288038671016693,0.014459526166319847,0.3288038671016693,False,False,True
engine,river,forest,5,2,20.820599913279622,Vehicle,0.41861534118652344,0.2157200127840042,0.41861534118652344,False,True,True
engine,river,forest,10,0,14.549999999999997,Vehicle,0.4957157075405121,0.06070594862103462,0.4957157075405121,False,False,True
engine,river,forest,10,1,14.549999999999997,Liquid,0.22905698418617249,0.012238996103405952,0.19047747552394867,False,False,True
engine,river,forest,10,2,14.549999999999997,Vehicle,0.3229632079601288,0.25031378865242004,0.3229632079601288,False,True,True
engine,river,forest,25,0,5.841199826559247,Vehicle,0.3430909514427185,0.05917168781161308,0.3430909514427185,False,False,True
engine,river,forest,25,1,5.841199826559247,Water,0.2515638470649719,0.02973090671002865,0.1253277063369751,False,False,True
engine,river,forest,25,2,5.841199826559247,Vehicle,0.2859877049922943,0.23512864112854004,0.2859877049922943,False,True,True
engine,river,forest,50,0,-1.4294000867203778,Water,0.2564166188240051,0.04514385014772415,0.18074098229408264,False,False,True
engine,river,forest,50,1,-1.4294000867203778,Water,0.26296332478523254,0.012232496403157711,0.08833327144384384,False,False,False
engine,river,forest,50,2,-1.4294000867203778,Vehicle,0.24218885600566864,0.17970936000347137,0.24218885600566864,False,True,True
engine,river,forest,100,0,-9.950000000000003,Water,0.211373969912529,0.04636543244123459,0.08615027368068695,False,False,False
engine,river,forest,100,1,-9.950000000000003,Water,0.19676274061203003,0.036875251680612564,0.036875251680612564,False,False,False
engine,river,forest,100,2,-9.950000000000003,Liquid,0.22390523552894592,0.09270873665809631,0.13312484323978424,False,False,True
engine,river,forest,200,0,-20.970599913279628,Engine,0.061615895479917526,0.061615895479917526,0.061615895479917526,True,True,True
engine,river,forest,200,1,-20.970599913279628,Engine starting,0.11113686859607697,0.08279771357774734,0.11113686859607697,False,True,True
engine,river,forest,200,2,-20.970599913279628,Water,0.16806425154209137,0.04307803139090538,0.05166931077837944,False,False,False
engine,river,forest,500,0,-43.92940008672038,Engine,0.0999339297413826,0.0999339297413826,0.0999339297413826,True,True,True
engine,river,forest,500,1,-43.92940008672038,Engine,0.09997725486755371,0.09997725486755371,0.09997725486755371,True,True,True
engine,river,forest,500,2,-43.92940008672038,Engine,0.08534994721412659,0.08534994721412659,0.08534994721412659,True,True,True
engine,river,forest,1000,0,-74.95,Engine,0.12667299807071686,0.12667299807071686,0.12667299807071686,True,True,True
engine,river,forest,1000,1,-74.95,Engine,0.1267455369234085,0.1267455369234085,0.1267455369234085,True,True,True
engine,river,forest,1000,2,-74.95,Engine,0.13220104575157166,0.13220104575157166,0.13220104575157166,True,True,True
engine,silence,free_field,1,0,70.0,Vehicle,0.6861336827278137,0.052965957671403885,0.6861336827278137,False,True,True
engine,silence,free_field,1,1,70.0,Vehicle,0.8391733169555664,0.010930816642940044,0.8391733169555664,False,False,True
engine,silence,free_field,1,2,70.0,Vehicle,0.3167778253555298,0.270853191614151,0.3167778253555298,False,True,True
engine,silence,free_field,5,0,56.020599913279625,Vehicle,0.686825156211853,0.05291076749563217,0.686825156211853,False,True,True
engine,silence,free_field,5,1,56.020599913279625,Vehicle,0.8387327194213867,0.01093671191483736,0.8387327194213867,False,False,True
engine,silence,free_field,5,2,56.020599913279625,Vehicle,0.3169898986816406,0.27112308144569397,0.3169898986816406,False,True,True
engine,silence,free_field,10,0,50.0,Vehicle,0.688003420829773,0.05277974531054497,0.688003420829773,False,True,True
engine,silence,free_field,10,1,50.0,Vehicle,0.8389670252799988,0.011039267294108868,0.8389670252799988,False,False,True
engine,silence,free_field,10,2,50.0,Vehicle,0.31719401478767395,0.2713676691055298,0.31719401478767395,False,True,True
engine,silence,free_field,25,0,42.04119982655925,Vehicle,0.6914934515953064,0.05225009843707085,0.6914934515953064,False,True,True
engine,silence,free_field,25,1,42.04119982655925,Vehicle,0.8369086384773254,0.01098761148750782,0.8369086384773254,False,False,True
engine,silence,free_field,25,2,42.04119982655925,Vehicle,0.3180503249168396,0.2721503674983978,0.3180503249168396,False,True,True
engine,silence,free_field,50,0,36.020599913279625,Vehicle,0.7005091905593872,0.05110242962837219,0.7005091905593872,False,True,True
engine,silence,free_field,50,1,36.020599913279625,Vehicle,0.8335052728652954,0.01083874236792326,0.8335052728652954,False,False,True
engine,silence,free_field,50,2,36.020599913279625,Vehicle,0.32034537196159363,0.27303045988082886,0.32034537196159363,False,True,True
engine,silence,free_field,100,0,30.0,Vehicle,0.7267984747886658,0.0497581921517849,0.7267984747886658,False,True,True
engine,silence,free_field,100,1,30.0,Vehicle,0.815754234790802,0.011572130024433136,0.815754234790802,False,False,True
engine,silence,free_field,100,2,30.0,Vehicle,0.32680538296699524,0.27388617396354675,0.32680538296699524,False,True,True
engine,silence,free_field,200,0,23.979400086720375,Vehicle,0.7684536576271057,0.05563977360725403,0.7684536576271057,False,False,True
engine,silence,free_field,200,1,23.979400086720375,Vehicle,0.7144865393638611,0.008503162302076817,0.7144865393638611,False,False,True
engine,silence,free_field,200,2,23.979400086720375,Vehicle,0.35159698128700256,0.27723532915115356,0.35159698128700256,False,True,True
engine,silence,free_field,500,0,16.020599913279625,Vehicle,0.861720085144043,0.03419191390275955,0.861720085144043,False,False,True
engine,silence,free_field,500,1,16.020599913279625,Vehicle,0.2265084683895111,0.007251045200973749,0.2265084683895111,False,False,True
engine,silence,free_field,500,2,16.020599913279625,Vehicle,0.4318510890007019,0.2499886006116867,0.4318510890007019,False,True,True
engine,silence,free_field,1000,0,10.0,Vehicle,0.37716808915138245,0.012683508917689323,0.37716808915138245,False,False,True
engine,silence,free_field,1000,1,10.0,Water,0.5476087331771851,0.001903110183775425,0.03344601392745972,False,False,False
engine,silence,free_field,1000,2,10.0,Vehicle,0.4648808538913727,0.2571903169155121,0.4648808538913727,False,True,True
engine,silence,forest,1,0,70.0,Vehicle,0.6861336827278137,0.052965957671403885,0.6861336827278137,False,True,True
engine,silence,forest,1,1,70.0,Vehicle,0.8391733169555664,0.010930816642940044,0.8391733169555664,False,False,True
engine,silence,forest,1,2,70.0,Vehicle,0.3167778253555298,0.270853191614151,0.3167778253555298,False,True,True
engine,silence,forest,5,0,55.82059991327962,Vehicle,0.6868545413017273,0.0529082715511322,0.6868545413017273,False,True,True
engine,silence,forest,5,1,55.82059991327962,Vehicle,0.8387266397476196,0.010938180610537529,0.8387266397476196,False,False,True
engine,silence,forest,5,2,55.82059991327962,Vehicle,0.3169955015182495,0.27113059163093567,0.3169955015182495,False,True,True
engine,silence,forest,10,0,49.55,Vehicle,0.6881258487701416,0.05276387184858322,0.6881258487701416,False,True,True
engine,silence,forest,10,1,49.55,Vehicle,0.8389831781387329,0.011041784659028053,0.8389831781387329,False,False,True
engine,silence,forest,10,2,49.55,Vehicle,0.31720948219299316,0.27139824628829956,0.31720948219299316,False,True,True
engine,silence,forest,25,0,40.84119982655925,Vehicle,0.692486047744751,0.05207816883921623,0.692486047744751,False,True,True
engine,silence,forest,25,1,40.84119982655925,Vehicle,0.8363105654716492,0.010909591801464558,0.8363105654716492,False,False,True
engine,silence,forest,25,2,40.84119982655925,Vehicle,0.31849417090415955,0.27229124307632446,0.31849417090415955,False,True,True
engine,silence,forest,50,0,33.57059991327962,Vehicle,0.7070696353912354,0.05065857246518135,0.7070696353912354,False,True,True
engine,silence,forest,50,1,33.57059991327962,Vehicle,0.8299623727798462,0.011509500443935394,0.8299623727798462,False,False,True
engine,silence,forest,50,2,33.57059991327962,Vehicle,0.3217446208000183,0.2728350758552551,0.3217446208000183,False,True,True
engine,silence,forest,100,0,25.049999999999997,Vehicle,0.7554774284362793,0.053468190133571625,0.7554774284362793,False,False,True
engine,silence,forest,100,1,25.049999999999997,Vehicle,0.7388325929641724,0.008500566706061363,0.7388325929641724,False,False,True
engine,silence,forest,100,2,25.049999999999997,Vehicle,0.34581246972084045,0.2776096761226654,0.34581246972084045,False,True,True
engine,silence,forest,200,0,14.029400086720372,Vehicle,0.8284705877304077,0.021962545812129974,0.8284705877304077,False,False,True
engine,silence,forest,200,1,14.029400086720372,Ocean,0.29958516359329224,0.004984660539776087,0.11382980644702911,False,False,False
engine,silence,forest,200,2,14.029400086720372,Vehicle,0.4402943551540375,0.2506624758243561,0.4402943551540375,False,True,True
engine,silence,forest,500,0,-8.929400086720378,Water,0.40432754158973694,0.019572360441088676,0.07892129570245743,False,False,False
engine,silence,forest,500,1,-8.929400086720378,Water,0.327985554933548,0.01981450244784355,0.10582800954580307,False,False,False
engine,silence,forest,500,2,-8.929400086720378,Water,0.5406463146209717,0.010113275609910488,0.04580644518136978,False,False,False
engine,silence,forest,1000,0,-39.95,Vehicle,0.21038424968719482,0.16614530980587006,0.21038424968719482,False,True,True
engine,silence,forest,1000,1,-39.95,Vehicle,0.19870495796203613,0.17222140729427338,0.19870495796203613,False,True,True
engine,silence,forest,1000,2,-39.95,Vehicle,0.24442943930625916,0.1513347029685974,0.24442943930625916,False,True,True
axe,rain,free_field,1,0,30.0,Chop,0.4439888596534729,0.4439888596534729,0.4439888596534729,True,True,True
axe,rain,free_field,1,1,30.0,Chop,0.39661136269569397,0.39661136269569397,0.39661136269569397,True,True,True
axe,rain,free_field,1,2,30.0,"Inside, small room",0.25186267495155334,0.002909685019403696,0.027701344341039658,False,False,False
axe,rain,free_field,5,0,16.020599913279625,"Outside, rural or natural",0.15064436197280884,0.05427505820989609,0.05427505820989609,False,False,False
axe,rain,free_field,5,1,16.020599913279625,Chop,0.4262584149837494,0.4262584149837494,0.4262584149837494,True,True,True
axe,rain,free_field,5,2,16.020599913279625,"Inside, small room",0.15912480652332306,0.013223196379840374,0.02416716143488884,False,False,False
axe,rain,free_field,10,0,10.0,"Outside, rural or natural",0.18472091853618622,0.004016835708171129,0.004883066285401583,False,False,False
axe,rain,free_field,10,1,10.0,Chop,0.3875640332698822,0.3875640332698822,0.3875640332698822,True,True,True
axe,rain,free_field,10,2,10.0,Frying (food),0.21427345275878906,0.011024989187717438,0.020365355536341667,False,False,False
axe,rain,free_field,25,0,2.04119982655925,"Outside, rural or natural",0.20422156155109406,0.00661213044077158,0.008875910192728043,False,False,False
axe,rain,free_field,25,1,2.04119982655925,Water,0.3130573630332947,0.24834764003753662,0.24834764003753662,False,True,True
axe,rain,free_field,25,2,2.04119982655925,Water,0.23060624301433563,0.026334356516599655,0.026334356516599655,False,False,False
axe,rain,free_field,50,0,-3.979400086720375,Rain,0.30313295125961304,0.0005194658879190683,0.004353629890829325,False,False,False
axe,rain,free_field,50,1,-3.979400086720375,Water,0.40796637535095215,0.1400642842054367,0.1400642842054367,False,False,False
axe,rain,free_field,50,2,-3.979400086720375,Water,0.511795163154602,0.0011354900198057294,0.006178847048431635,False,False,False
axe,rain,free_field,100,0,-10.0,Rain,0.6325045824050903,1.5608338799211197e-05,0.0006154947332106531,False,False,False
axe,rain,free_field,100,1,-10.0,Water,0.5813583135604858,0.0025563675444573164,0.009534520097076893,False,False,False
axe,rain,free_field,100,2,-10.0,Water,0.7345246076583862,4.153622285230085e-06,0.00035070377634838223,False,False,False
axe,rain,free_field,200,0,-16.020599913279625,Water,0.764112114906311,2.369945605096291e-06,0.00017871281306724995,False,False,False
axe,rain,free_field,200,1,-16.020599913279625,Water,0.6256669759750366,5.9755129768745974e-05,0.0008605221519246697,False,False,False
axe,rain,free_field,200,2,-16.020599913279625,Water,0.6573456525802612,2.8701354040094884e-06,0.0003852747322525829,False,False,False
axe,rain,free_field,500,0,-23.979400086720375,Water,0.45981472730636597,4.676209937315434e-05,0.0008837936329655349,False,False,False
axe,rain,free_field,500,1,-23.979400086720375,Water,0.43060898780822754,3.919775735994335e-06,0.000509292003698647,False,False,False
axe,rain,free_field,500,2,-23.979400086720375,Water,0.3177361488342285,1.669887024036143e-05,0.0010722293518483639,False,False,False
axe,rain,free_field,1000,0,-30.0,Vehicle,0.12608933448791504,2.300154847034719e-05,0.001941091613844037,False,False,False
axe,rain,free_field,1000,1,-30.0,Vehicle,0.13044127821922302,2.7012200007447973e-05,0.0023481452371925116,False,False,False
axe,rain,free_field,1000,2,-30.0,Vehicle,0.1468004733324051,4.664320294978097e-05,0.0034792646765708923,False,False,False
axe,rain,forest,1,0,30.0,Chop,0.4439888596534729,0.4439888596534729,0.4439888596534729,True,True,True
axe,rain,forest,1,1,30.0,Chop,0.39661136269569397,0.39661136269569397,0.39661136269569397,True,True,True
axe,rain,forest,1,2,30.0,"Inside, small room",0.25186267495155334,0.002909685019403696,0.027701344341039658,False,False,False
axe,rain,forest,5,0,15.820599913279622,"Outside, rural or natural",0.1520889699459076,0.046482909470796585,0.046482909470796585,False,False,False
axe,rain,forest,5,1,15.820599913279622,Chop,0.4254487156867981,0.4254487156867981,0.4254487156867981,True,True,True
axe,rain,forest,5,2,15.820599913279622,"Inside, small room",0.15810483694076538,0.014321329072117805,0.02537522092461586,False,False,False
axe,rain,forest,10,0,9.549999999999997,"Outside, rural or natural",0.18363872170448303,0.0038683738093823195,0.004517958499491215,False,False,False
axe,rain,forest,10,1,9.549999999999997,Chop,0.38618284463882446,0.38618284463882446,0.38618284463882446,True,True,True
axe,rain,forest,10,2,9.549999999999997,Frying (food),0.2256365567445755,0.011309528723359108,0.021055981516838074,False,False,False
axe,rain,forest,25,0,0.8411998265592473,"Outside, rural or natural",0.2031140774488449,0.00452004186809063,0.008914165198802948,False,False,False
axe,rain,forest,25,1,0.8411998265592473,Water,0.3176363706588745,0.22867421805858612,0.22867421805858612,False,True,True
axe,rain,forest,25,2,0.8411998265592473,Water,0.2809644639492035,0.02182842418551445,0.02182842418551445,False,False,False
axe,rain,forest,50,0,-6.429400086720378,Rain,0.4203794002532959,0.0003506075590848923,0.004321990069001913,False,False,False
axe,rain,forest,50,1,-6.429400086720378,Water,0.46584081649780273,0.030104240402579308,0.034495823085308075,False,False,False
axe,rain,forest,50,2,-6.429400086720378,Water,0.66685950756073,1.1048286069126334e-05,0.0007500742794945836,False,False,False
axe,rain,forest,100,0,-14.950000000000003,Water,0.7612816095352173,5.112807684781728e-06,0.00021647612447850406,False,False,False
axe,rain,forest,100,1,-14.950000000000003,Water,0.6278032064437866,9.006408072309569e-05,0.0010147631401196122,False,False,False
axe,rain,forest,100,2,-14.950000000000003,Water,0.6900872588157654,3.3202638860529987e-06,0.0004151191096752882,False,False,False
axe,rain,forest,200,0,-25.970599913279628,Water,0.34559696912765503,2.5031977202161215e-05,0.0008640020969323814,False,False,False
axe,rain,forest,200,1,-25.970599913279628,Water,0.30475229024887085,7.868167813285254e-06,0.0008480559918098152,False,False,False
axe,rain,forest,200,2,-25.970599913279628,Water,0.18094688653945923,1.9666136722662486e-05,0.0014656932326033711,False,False,False
axe,rain,forest,500,0,-48.92940008672038,Explosion,0.278616726398468,0.00015151272236835212,0.014305819757282734,False,False,False
axe,rain,forest,500,1,-48.92940008672038,Explosion,0.2763255536556244,0.0001453883887734264,0.013911266811192036,False,False,False
axe,rain,forest,500,2,-48.92940008672038,Explosion,0.27764591574668884,0.0001330780505668372,0.01348157785832882,False,False,False
axe,rain,forest,1000,0,-79.95,Engine,0.28988876938819885,8.973637886811048e-05,0.009564690291881561,False,False,False
axe,rain,forest,1000,1,-79.95,Engine,0.28945666551589966,8.860020898282528e-05,0.009492010809481144,False,False,False
axe,rain,forest,1000,2,-79.95,Engine,0.29084843397140503,8.36718754726462e-05,0.009267166256904602,False,False,False
