filename,target_class,background_class,snr_db,predicted_class,alert_label,confidence,combined_confidence,confidence_gate,target_score,correct,prob_chainsaw,prob_gunshot,prob_engine,prob_axe,prob_fire,prob_background
engine_river_snr+0_s09.wav,engine,river,0,engine,engine,0.8068709373474121,0.8068709373474121,alert,0.8068709373474121,True,0.03732176125049591,0.010386609472334385,0.8068709373474121,0.03178001940250397,0.10612739622592926,0.0075131929479539394
engine_river_snr-5_s00.wav,engine,river,-5,engine,engine,0.9420405030250549,0.9420405030250549,alert,0.9420405030250549,True,0.01326044462621212,0.0090164914727211,0.9420405030250549,0.01314697228372097,0.01214558258652687,0.010389954783022404
engine_river_snr-5_s06.wav,engine,river,-5,engine,engine,0.8085700869560242,0.8085700869560242,alert,0.8085700869560242,True,0.05632409453392029,0.011925299651920795,0.8085700869560242,0.027619674801826477,0.08402734249830246,0.011533490382134914
engine_river_snr-5_s07.wav,engine,river,-5,gunshot,gunshot,0.38091355562210083,0.38091355562210083,log_only,0.3627327084541321,False,0.07378380000591278,0.38091355562210083,0.3627327084541321,0.06423061341047287,0.046494945883750916,0.07184437662363052
engine_river_snr-10_s01.wav,engine,river,-10,engine,engine,0.781245768070221,0.781245768070221,alert,0.781245768070221,True,0.016590574756264687,0.0390423983335495,0.781245768070221,0.039514072239398956,0.11184776574373245,0.011759436689317226
engine_river_snr-10_s04.wav,engine,river,-10,engine,engine,0.9348121881484985,0.9348121881484985,alert,0.9348121881484985,True,0.017993493005633354,0.00687131192535162,0.9348121881484985,0.0057833753526210785,0.030305711552500725,0.004233936779201031
engine_river_snr-10_s05.wav,engine,river,-10,engine,engine,0.9720534086227417,0.9720534086227417,alert,0.9720534086227417,True,0.012415292672812939,0.0021465178579092026,0.9720534086227417,0.006146988831460476,0.004000377841293812,0.003237502882257104
engine_river_snr-10_s06.wav,engine,river,-10,background,background,0.5396613478660583,0.5396613478660583,verify,0.16011637449264526,False,0.11204175651073456,0.05816631764173508,0.16011637449264526,0.08409660309553146,0.04591762647032738,0.5396613478660583
engine_river_snr-10_s07.wav,engine,river,-10,engine,engine,0.8408805131912231,0.8408805131912231,alert,0.8408805131912231,True,0.03940388187766075,0.009509691037237644,0.8408805131912231,0.011819419451057911,0.09184947609901428,0.006537015549838543
engine_river_snr-10_s08.wav,engine,river,-10,engine,engine,0.9174338579177856,0.9174338579177856,alert,0.9174338579177856,True,0.03495965898036957,0.006232697982341051,0.9174338579177856,0.006632923148572445,0.02026776410639286,0.01447293534874916
engine_silence_snr+10_s05.wav,engine,silence,10,background,background,0.5477014780044556,0.5477014780044556,verify,0.2632770538330078,False,0.007436012849211693,0.01305938046425581,0.2632770538330078,0.014009307138621807,0.15451674163341522,0.5477014780044556
engine_silence_snr+10_s06.wav,engine,silence,10,engine,engine,0.8174542188644409,0.8174542188644409,alert,0.8174542188644409,True,0.03413373976945877,0.01915011554956436,0.8174542188644409,0.019762933254241943,0.1023625060915947,0.007136489264667034
engine_silence_snr+10_s09.wav,engine,silence,10,engine,engine,0.9307764768600464,0.9307764768600464,alert,0.9307764768600464,True,0.020769746974110603,0.00749500747770071,0.9307764768600464,0.012917055748403072,0.009274235926568508,0.01876738853752613
engine_silence_snr+5_s01.wav,engine,silence,5,engine,engine,0.8257220983505249,0.8257220983505249,alert,0.8257220983505249,True,0.06723695993423462,0.01394107099622488,0.8257220983505249,0.021862728521227837,0.0247055497020483,0.04653163626790047
engine_silence_snr+5_s03.wav,engine,silence,5,engine,engine,0.8999800682067871,0.8999800682067871,alert,0.8999800682067871,True,0.037280336022377014,0.021097034215927124,0.8999800682067871,0.01548793725669384,0.008355891332030296,0.01779869757592678
engine_silence_snr+0_s00.wav,engine,silence,0,engine,engine,0.8281925320625305,0.8281925320625305,alert,0.8281925320625305,True,0.012770075350999832,0.015907714143395424,0.8281925320625305,0.005307650193572044,0.006695524789392948,0.13112658262252808
engine_silence_snr+0_s02.wav,engine,silence,0,background,background,0.4761731028556824,0.4761731028556824,verify,0.3149547576904297,False,0.02227894775569439,0.13994520902633667,0.3149547576904297,0.009261970408260822,0.03738599270582199,0.4761731028556824
engine_silence_snr+0_s04.wav,engine,silence,0,engine,engine,0.9407622814178467,0.9407622814178467,alert,0.9407622814178467,True,0.026301192119717598,0.004928553011268377,0.9407622814178467,0.0023002561647444963,0.01574789173901081,0.009959758259356022
engine_silence_snr-5_s00.wav,engine,silence,-5,engine,engine,0.810355007648468,0.810355007648468,alert,0.810355007648468,True,0.08911789208650589,0.033231742680072784,0.810355007648468,0.029374266043305397,0.01864943653345108,0.019271623343229294
engine_silence_snr-5_s01.wav,engine,silence,-5,engine,engine,0.6492237448692322,0.6492237448692322,verify,0.6492237448692322,True,0.10164004564285278,0.025122065097093582,0.6492237448692322,0.008647854439914227,0.09498962014913559,0.12037669122219086
engine_silence_snr-10_s08.wav,engine,silence,-10,engine,engine,0.9332415461540222,0.9332415461540222,alert,0.9332415461540222,True,0.012302644550800323,0.010539857670664787,0.9332415461540222,0.017365094274282455,0.010319426655769348,0.016231385990977287
axe_rain_snr+20_s00.wav,axe,rain,20,axe,axe,0.8581452965736389,0.8581452965736389,alert,0.8581452965736389,True,0.01963558793067932,0.012887201271951199,0.013197380118072033,0.8581452965736389,0.0634555071592331,0.03267909586429596
axe_rain_snr+20_s01.wav,axe,rain,20,fire,fire_or_impact,0.48789164423942566,0.9605903625488281,verify,0.47269874811172485,False,0.017284471541643143,0.005222535692155361,0.012831365689635277,0.47269874811172485,0.48789164423942566,0.004071273375302553
axe_rain_snr+20_s05.wav,axe,rain,20,axe,axe,0.9538443684577942,0.9538443684577942,alert,0.9538443684577942,True,0.010923204012215137,0.019464770331978798,0.007058586459606886,0.9538443684577942,0.004886913578957319,0.0038221366703510284
axe_rain_snr+5_s01.wav,axe,rain,5,axe,axe,0.7362751960754395,0.7362751960754395,alert,0.7362751960754395,True,0.02201664447784424,0.019496144726872444,0.010455302894115448,0.7362751960754395,0.19721204042434692,0.014544698409736156
axe_rain_snr+5_s05.wav,axe,rain,5,fire,fire_or_impact,0.5179787874221802,0.8773937225341797,verify,0.3594149351119995,False,0.01598554290831089,0.0185238067060709,0.02606106922030449,0.3594149351119995,0.5179787874221802,0.06203593313694
axe_rain_snr+5_s09.wav,axe,rain,5,axe,axe,0.8399016857147217,0.8399016857147217,alert,0.8399016857147217,True,0.030851593241095543,0.020358433946967125,0.029022585600614548,0.8399016857147217,0.052727825939655304,0.02713788114488125
axe_rain_snr+0_s09.wav,axe,rain,0,axe,axe,0.9327360391616821,0.9327360391616821,alert,0.9327360391616821,True,0.010330026037991047,0.014489594846963882,0.005046313162893057,0.9327360391616821,0.030109867453575134,0.0072882822714746
axe_rain_snr-5_s04.wav,axe,rain,-5,axe,fire_or_impact,0.43365785479545593,0.7341574430465698,verify,0.43365785479545593,True,0.06903436034917831,0.013338189572095871,0.02154376171529293,0.43365785479545593,0.3004995882511139,0.1619262397289276
axe_rain_snr-5_s09.wav,axe,rain,-5,fire,fire,0.8885396718978882,0.8885396718978882,alert,0.06866372376680374,False,0.009616827592253685,0.008446065708994865,0.011548212729394436,0.06866372376680374,0.8885396718978882,0.013185461051762104
axe_rain_snr-10_s01.wav,axe,rain,-10,background,background,0.6399948000907898,0.6399948000907898,verify,0.04311637580394745,False,0.054177965968847275,0.08146077394485474,0.08121953159570694,0.04311637580394745,0.10003053396940231,0.6399948000907898
axe_rain_snr-10_s02.wav,axe,rain,-10,axe,fire_or_impact,0.5558859705924988,0.7148504853248596,verify,0.5558859705924988,True,0.02026800438761711,0.02783660776913166,0.01916462555527687,0.5558859705924988,0.15896449983119965,0.21788032352924347
axe_rain_snr-10_s03.wav,axe,rain,-10,background,background,0.4588036835193634,0.4588036835193634,verify,0.05602854862809181,False,0.02095433697104454,0.019568921998143196,0.08128001540899277,0.05602854862809181,0.36336442828178406,0.4588036835193634
axe_rain_snr-10_s05.wav,axe,rain,-10,axe,fire_or_impact,0.6150028705596924,0.8266359567642212,verify,0.6150028705596924,True,0.011756406165659428,0.03070560097694397,0.011363464407622814,0.6150028705596924,0.2116330862045288,0.11953859776258469
axe_rain_snr-10_s07.wav,axe,rain,-10,background,background,0.5322759747505188,0.5322759747505188,verify,0.04904254898428917,False,0.016667025163769722,0.03696649894118309,0.1194690391421318,0.04904254898428917,0.24557888507843018,0.5322759747505188
axe_rain_snr-10_s09.wav,axe,rain,-10,fire,fire_or_impact,0.6508457064628601,0.8636951446533203,verify,0.2128494530916214,False,0.01762494631111622,0.06066116690635681,0.010095233097672462,0.2128494530916214,0.6508457064628601,0.047923482954502106
axe_wind_snr+10_s00.wav,axe,wind,10,fire,fire_or_impact,0.43843576312065125,0.7511966228485107,verify,0.3127608597278595,False,0.01283727865666151,0.03184840455651283,0.02842523716390133,0.3127608597278595,0.43843576312065125,0.17569248378276825
axe_wind_snr+10_s03.wav,axe,wind,10,axe,axe,0.8477067947387695,0.8477067947387695,alert,0.8477067947387695,True,0.01625034026801586,0.011126658879220486,0.01870793290436268,0.8477067947387695,0.07221343368291855,0.03399490565061569
axe_wind_snr+5_s01.wav,axe,wind,5,axe,axe,0.9800758957862854,0.9800758957862854,alert,0.9800758957862854,True,0.006679203826934099,0.0020439988002181053,0.002446975326165557,0.9800758957862854,0.006544440519064665,0.002209500875324011
axe_wind_snr+5_s02.wav,axe,wind,5,axe,axe,0.7430403232574463,0.7430403232574463,alert,0.7430403232574463,True,0.031169109046459198,0.029270142316818237,0.012978616170585155,0.7430403232574463,0.14689816534519196,0.03664364665746689
axe_wind_snr+5_s06.wav,axe,wind,5,axe,axe,0.8291419148445129,0.8291419148445129,alert,0.8291419148445129,True,0.02593809738755226,0.008182852528989315,0.014576255343854427,0.8291419148445129,0.0823935866355896,0.03976724296808243
axe_wind_snr+5_s09.wav,axe,wind,5,axe,axe,0.8853903412818909,0.8853903412818909,alert,0.8853903412818909,True,0.013965942896902561,0.008527624420821667,0.012981662526726723,0.8853903412818909,0.060427092015743256,0.018707280978560448
axe_wind_snr+0_s00.wav,axe,wind,0,axe,axe,0.713235080242157,0.713235080242157,alert,0.713235080242157,True,0.031841911375522614,0.04112178087234497,0.04848822206258774,0.713235080242157,0.13931573927402496,0.02599724568426609
axe_wind_snr+0_s06.wav,axe,wind,0,gunshot,gunshot,0.6195522546768188,0.6195522546768188,verify,0.3305054306983948,False,0.01749485731124878,0.6195522546768188,0.010836135596036911,0.3305054306983948,0.008595127612352371,0.013016234152019024
axe_wind_snr+0_s08.wav,axe,wind,0,fire,fire_or_impact,0.4466550052165985,0.8839167356491089,verify,0.4372617304325104,False,0.02119588665664196,0.03106357716023922,0.020015664398670197,0.4372617304325104,0.4466550052165985,0.04380807653069496
axe_wind_snr-5_s07.wav,axe,wind,-5,axe,fire_or_impact,0.4593091905117035,0.7956357002258301,verify,0.4593091905117035,True,0.05301894620060921,0.035914018750190735,0.023780779913067818,0.4593091905117035,0.336326539516449,0.09165047109127045
axe_wind_snr-10_s00.wav,axe,wind,-10,fire,fire_or_impact,0.6214460134506226,0.920038104057312,verify,0.29859212040901184,False,0.010281560942530632,0.005962076131254435,0.024833979085087776,0.29859212040901184,0.6214460134506226,0.03888433799147606
axe_wind_snr-10_s03.wav,axe,wind,-10,background,background,0.48522070050239563,0.48522070050239563,verify,0.3120914399623871,False,0.04388042166829109,0.021829288452863693,0.07970369607210159,0.3120914399623871,0.05727439373731613,0.48522070050239563
axe_birds_snr+20_s03.wav,axe,birds,20,axe,axe,0.8585687279701233,0.8585687279701233,alert,0.8585687279701233,True,0.014260570518672466,0.017739474773406982,0.01228303276002407,0.8585687279701233,0.07666309177875519,0.020485088229179382
axe_birds_snr+20_s06.wav,axe,birds,20,axe,axe,0.9545521140098572,0.9545521140098572,alert,0.9545521140098572,True,0.006179781164973974,0.018466800451278687,0.006726124323904514,0.9545521140098572,0.007040724623948336,0.007034480106085539
axe_birds_snr+10_s07.wav,axe,birds,10,axe,axe,0.8985055685043335,0.8985055685043335,alert,0.8985055685043335,True,0.01464792713522911,0.0090913325548172,0.026630351319909096,0.8985055685043335,0.020451676100492477,0.030673153698444366
axe_birds_snr+5_s02.wav,axe,birds,5,fire,fire,0.7891750335693359,0.7891750335693359,alert,0.13755013048648834,False,0.011268503032624722,0.007209915202111006,0.03433365374803543,0.13755013048648834,0.7891750335693359,0.02046276070177555
axe_birds_snr+5_s05.wav,axe,birds,5,axe,axe,0.7391813397407532,0.7391813397407532,alert,0.7391813397407532,True,0.021116135641932487,0.1930176466703415,0.016428600996732712,0.7391813397407532,0.014660516753792763,0.015595776028931141
axe_birds_snr+5_s08.wav,axe,birds,5,axe,axe,0.9244330525398254,0.9244330525398254,alert,0.9244330525398254,True,0.015710385516285896,0.004735143855214119,0.02181822806596756,0.9244330525398254,0.008294790051877499,0.025008417665958405
axe_birds_snr+0_s01.wav,axe,birds,0,axe,axe,0.9216364622116089,0.9216364622116089,alert,0.9216364622116089,True,0.016665896400809288,0.01565433107316494,0.01191406138241291,0.9216364622116089,0.029404621571302414,0.004724677186459303
axe_birds_snr+0_s02.wav,axe,birds,0,axe,axe,0.8009304404258728,0.8009304404258728,alert,0.8009304404258728,True,0.020971447229385376,0.028597939759492874,0.02971736527979374,0.8009304404258728,0.006432671099901199,0.11335015296936035
axe_birds_snr-10_s07.wav,axe,birds,-10,background,background,0.5397186875343323,0.5397186875343323,verify,0.18918152153491974,False,0.04287756234407425,0.012136666104197502,0.03678184375166893,0.18918152153491974,0.17930369079113007,0.5397186875343323
axe_forest_night_snr+20_s02.wav,axe,forest_night,20,axe,axe,0.9355959892272949,0.9355959892272949,alert,0.9355959892272949,True,0.007208551280200481,0.028258001431822777,0.015439240261912346,0.9355959892272949,0.007260956801474094,0.00623732665553689
axe_forest_night_snr+20_s04.wav,axe,forest_night,20,axe,axe,0.9186846613883972,0.9186846613883972,alert,0.9186846613883972,True,0.007045650389045477,0.04910179600119591,0.008252677507698536,0.9186846613883972,0.012084106914699078,0.0048311264254152775
axe_forest_night_snr+20_s06.wav,axe,forest_night,20,fire,fire_or_impact,0.4844118356704712,0.8553727865219116,verify,0.37096092104911804,False,0.045107416808605194,0.04830557852983475,0.025722287595272064,0.37096092104911804,0.4844118356704712,0.025491921231150627
axe_forest_night_snr+20_s07.wav,axe,forest_night,20,axe,axe,0.7917323708534241,0.7917323708534241,alert,0.7917323708534241,True,0.0076573798432946205,0.09757447987794876,0.014842483215034008,0.7917323708534241,0.06870368123054504,0.019489554688334465
axe_forest_night_snr+20_s08.wav,axe,forest_night,20,axe,axe,0.9480962753295898,0.9480962753295898,alert,0.9480962753295898,True,0.014242311008274555,0.004228962119668722,0.009305194951593876,0.9480962753295898,0.019314002245664597,0.004813220351934433
axe_forest_night_snr+10_s03.wav,axe,forest_night,10,axe,axe,0.9529416561126709,0.9529416561126709,alert,0.9529416561126709,True,0.007232313044369221,0.02230956219136715,0.00790848582983017,0.9529416561126709,0.004761289805173874,0.004846727009862661
axe_forest_night_snr+5_s00.wav,axe,forest_night,5,axe,axe,0.945033073425293,0.945033073425293,alert,0.945033073425293,True,0.016798969358205795,0.007059556432068348,0.00806527677923441,0.945033073425293,0.01921229064464569,0.003830704838037491
axe_forest_night_snr+5_s05.wav,axe,forest_night,5,axe,fire_or_impact,0.6858640313148499,0.9231036901473999,verify,0.6858640313148499,True,0.017568951472640038,0.018177323043346405,0.021942678838968277,0.6858640313148499,0.23723965883255005,0.019207293167710304
axe_forest_night_snr+5_s06.wav,axe,forest_night,5,axe,axe,0.7895911931991577,0.7895911931991577,alert,0.7895911931991577,True,0.017694981768727303,0.029842905700206757,0.012164312414824963,0.7895911931991577,0.11412007361650467,0.03658648207783699
axe_forest_night_snr+5_s08.wav,axe,forest_night,5,axe,axe,0.945033073425293,0.945033073425293,alert,0.945033073425293,True,0.016798969358205795,0.007059556432068348,0.00806527677923441,0.945033073425293,0.01921229064464569,0.003830704838037491
axe_forest_night_snr+0_s05.wav,axe,forest_night,0,fire,fire_or_impact,0.5383245348930359,0.9441817402839661,verify,0.4058572053909302,False,0.017470918595790863,0.01625245064496994,0.009210982359945774,0.4058572053909302,0.5383245348930359,0.012883949093520641
axe_forest_night_snr+0_s07.wav,axe,forest_night,0,axe,axe,0.9232714176177979,0.9232714176177979,alert,0.9232714176177979,True,0.011110364459455013,0.01125370804220438,0.015417108312249184,0.9232714176177979,0.014110156334936619,0.024837203323841095
axe_forest_night_snr-5_s04.wav,axe,forest_night,-5,axe,fire_or_impact,0.5371798872947693,0.5567276477813721,verify,0.5371798872947693,True,0.025794697925448418,0.0029386405367404222,0.013291094452142715,0.5371798872947693,0.019547775387763977,0.4012477993965149
axe_forest_night_snr-5_s06.wav,axe,forest_night,-5,axe,axe,0.8932233452796936,0.8932233452796936,alert,0.8932233452796936,True,0.00528512941673398,0.03598878160119057,0.009008051827549934,0.8932233452796936,0.035065747797489166,0.021429013460874557
axe_forest_night_snr-10_s01.wav,axe,forest_night,-10,axe,fire_or_impact,0.6847447752952576,0.795626699924469,verify,0.6847447752952576,True,0.010965093970298767,0.015704089775681496,0.010682615451514721,0.6847447752952576,0.11088190227746964,0.16702157258987427
axe_forest_night_snr-10_s02.wav,axe,forest_night,-10,fire,fire,0.799900472164154,0.799900472164154,alert,0.14312435686588287,False,0.005380637943744659,0.02174988016486168,0.008947351016104221,0.14312435686588287,0.799900472164154,0.02089736796915531
axe_forest_night_snr-10_s03.wav,axe,forest_night,-10,background,background,0.6812146902084351,0.6812146902084351,verify,0.09600252658128738,False,0.008022415451705456,0.032267868518829346,0.023636071011424065,0.09600252658128738,0.1588563472032547,0.6812146902084351
axe_forest_night_snr-10_s05.wav,axe,forest_night,-10,background,background,0.5003418326377869,0.5003418326377869,verify,0.21494345366954803,False,0.042773786932229996,0.021483365446329117,0.09290503710508347,0.21494345366954803,0.12755250930786133,0.5003418326377869
axe_river_snr+20_s07.wav,axe,river,20,axe,axe,0.7767553925514221,0.7767553925514221,alert,0.7767553925514221,True,0.01277759950608015,0.1645311564207077,0.024600893259048462,0.7767553925514221,0.01274818740785122,0.008586671203374863
axe_river_snr+15_s02.wav,axe,river,15,axe,fire_or_impact,0.6630799770355225,0.6856607794761658,verify,0.6630799770355225,True,0.03291511908173561,0.24704012274742126,0.02229205146431923,0.6630799770355225,0.022580789402127266,0.012092027813196182
axe_river_snr+15_s04.wav,axe,river,15,axe,axe,0.8558329939842224,0.8558329939842224,alert,0.8558329939842224,True,0.038729485124349594,0.011480714194476604,0.020525852218270302,0.8558329939842224,0.058321982622146606,0.015108970925211906
axe_river_snr+15_s09.wav,axe,river,15,axe,axe,0.8520568013191223,0.8520568013191223,alert,0.8520568013191223,True,0.043506208807229996,0.04954901337623596,0.018647098913788795,0.8520568013191223,0.010974771343171597,0.02526605688035488
axe_river_snr+10_s02.wav,axe,river,10,axe,axe,0.8919562101364136,0.8919562101364136,alert,0.8919562101364136,True,0.02770741656422615,0.022842565551400185,0.006379339843988419,0.8919562101364136,0.0385107584297657,0.012603748589754105
axe_river_snr+10_s07.wav,axe,river,10,axe,axe,0.7492491602897644,0.7492491602897644,alert,0.7492491602897644,True,0.028313495218753815,0.01811864972114563,0.012431194074451923,0.7492491602897644,0.016741199418902397,0.17514629662036896
axe_river_snr+10_s09.wav,axe,river,10,axe,axe,0.8956440091133118,0.8956440091133118,alert,0.8956440091133118,True,0.022829731926321983,0.009728443808853626,0.018232880160212517,0.8956440091133118,0.016772717237472534,0.03679228574037552
axe_river_snr+5_s01.wav,axe,river,5,fire,fire_or_impact,0.3528806269168854,0.4503936767578125,log_only,0.09751304984092712,False,0.08717953413724899,0.2579546570777893,0.08096571266651154,0.09751304984092712,0.3528806269168854,0.1235063225030899
axe_river_snr+5_s05.wav,axe,river,5,axe,axe,0.9506543278694153,0.9506543278694153,alert,0.9506543278694153,True,0.01035719271749258,0.011647842824459076,0.007290896959602833,0.9506543278694153,0.011680496856570244,0.008369316346943378
axe_river_snr+5_s06.wav,axe,river,5,axe,fire_or_impact,0.4233399033546448,0.5022674202919006,verify,0.4233399033546448,True,0.021776525303721428,0.06235926225781441,0.051994506269693375,0.4233399033546448,0.07892749458551407,0.3616022765636444
axe_river_snr+0_s04.wav,axe,river,0,background,background,0.4905441999435425,0.4905441999435425,verify,0.4352210462093353,False,0.032744474709033966,0.01714801974594593,0.014404920861124992,0.4352210462093353,0.009937318973243237,0.4905441999435425
axe_river_snr-5_s01.wav,axe,river,-5,engine,engine,0.272979736328125,0.272979736328125,log_only,0.03623880445957184,False,0.049340371042490005,0.19765111804008484,0.272979736328125,0.03623880445957184,0.2008836418390274,0.24290628731250763
axe_river_snr-10_s01.wav,axe,river,-10,background,background,0.5628542304039001,0.5628542304039001,verify,0.12882469594478607,False,0.02485080063343048,0.021464215591549873,0.06504743546247482,0.12882469594478607,0.19695860147476196,0.5628542304039001
axe_silence_snr+20_s03.wav,axe,silence,20,axe,axe,0.9413699507713318,0.9413699507713318,alert,0.9413699507713318,True,0.02557072974741459,0.005837767384946346,0.014232071116566658,0.9413699507713318,0.003935075830668211,0.00905444286763668
axe_silence_snr+20_s08.wav,axe,silence,20,axe,axe,0.916185200214386,0.916185200214386,alert,0.916185200214386,True,0.01585310325026512,0.0029157025273889303,0.002535928040742874,0.916185200214386,0.05828702822327614,0.0042230612598359585
axe_silence_snr+15_s03.wav,axe,silence,15,axe,axe,0.8619046807289124,0.8619046807289124,alert,0.8619046807289124,True,0.030625032261013985,0.03752964362502098,0.0246706772595644,0.8619046807289124,0.00653478829190135,0.03873513266444206
axe_silence_snr+10_s06.wav,axe,silence,10,axe,axe,0.8804821372032166,0.8804821372032166,alert,0.8804821372032166,True,0.03964654728770256,0.017386239022016525,0.02095857635140419,0.8804821372032166,0.02919069118797779,0.012335771694779396
axe_silence_snr+5_s08.wav,axe,silence,5,axe,axe,0.868408739566803,0.868408739566803,alert,0.868408739566803,True,0.010800936259329319,0.0031915362924337387,0.00846633967012167,0.868408739566803,0.05722851678729057,0.05190391093492508
axe_silence_snr+0_s01.wav,axe,silence,0,fire,fire,0.7107099890708923,0.7107099890708923,alert,0.07945375144481659,False,0.010497042909264565,0.026989543810486794,0.028671449050307274,0.07945375144481659,0.7107099890708923,0.1436782330274582
axe_silence_snr+0_s02.wav,axe,silence,0,axe,axe,0.722587525844574,0.722587525844574,alert,0.722587525844574,True,0.01334330067038536,0.02800622396171093,0.015462166629731655,0.722587525844574,0.20811839401721954,0.012482442893087864
axe_silence_snr+0_s06.wav,axe,silence,0,axe,axe,0.818726658821106,0.818726658821106,alert,0.818726658821106,True,0.019598936662077904,0.09256304055452347,0.017584720626473427,0.818726658821106,0.00930869858711958,0.04221782833337784
axe_silence_snr+0_s07.wav,axe,silence,0,axe,axe,0.7917519807815552,0.7917519807815552,alert,0.7917519807815552,True,0.02999481000006199,0.09174766391515732,0.0501365065574646,0.7917519807815552,0.004553539678454399,0.0318155512213707
axe_silence_snr+0_s08.wav,axe,silence,0,fire,fire_or_impact,0.6325177550315857,0.9097580909729004,verify,0.2772403359413147,False,0.02055194415152073,0.021821165457367897,0.026628199964761734,0.2772403359413147,0.6325177550315857,0.021240616217255592
axe_silence_snr-5_s00.wav,axe,silence,-5,axe,axe,0.780868411064148,0.780868411064148,alert,0.780868411064148,True,0.028803950175642967,0.12090127170085907,0.029962332919239998,0.780868411064148,0.016508910804986954,0.022955117747187614
axe_silence_snr-5_s05.wav,axe,silence,-5,axe,fire_or_impact,0.6558389067649841,0.8463560938835144,verify,0.6558389067649841,True,0.014403654262423515,0.01894095353782177,0.05389564111828804,0.6558389067649841,0.19051718711853027,0.06640368700027466
axe_silence_snr-10_s00.wav,axe,silence,-10,fire,fire,0.9356960654258728,0.9356960654258728,alert,0.026896610856056213,False,0.0027600768953561783,0.005902132019400597,0.013999346643686295,0.026896610856056213,0.9356960654258728,0.014745701104402542
fire_rain_snr+20_s07.wav,fire,rain,20,fire,fire_or_impact,0.5893944501876831,0.9196444749832153,verify,0.5893944501876831,True,0.013822762295603752,0.04497085511684418,0.011468998156487942,0.33024999499320984,0.5893944501876831,0.010092922486364841
fire_rain_snr+15_s06.wav,fire,rain,15,fire,fire,0.9132080078125,0.9132080078125,alert,0.9132080078125,True,0.007923388853669167,0.0027128264773637056,0.011973901651799679,0.043159984052181244,0.9132080078125,0.021021949127316475
fire_rain_snr+15_s07.wav,fire,rain,15,fire,fire,0.9243051409721375,0.9243051409721375,alert,0.9243051409721375,True,0.004357620142400265,0.00813368707895279,0.008640715852379799,0.04183192551136017,0.9243051409721375,0.01273086667060852
fire_rain_snr+10_s01.wav,fire,rain,10,fire,fire,0.9473530054092407,0.9473530054092407,alert,0.9473530054092407,True,0.004729572217911482,0.0029393364675343037,0.013027445413172245,0.02573065459728241,0.9473530054092407,0.006220053881406784
fire_rain_snr+10_s07.wav,fire,rain,10,fire,fire,0.887183666229248,0.887183666229248,alert,0.887183666229248,True,0.016663897782564163,0.016175152733922005,0.013047018088400364,0.0589829683303833,0.887183666229248,0.007947241887450218
fire_rain_snr+5_s08.wav,fire,rain,5,axe,axe,0.7072867155075073,0.7072867155075073,alert,0.2564274072647095,False,0.012940819375216961,0.0069275833666324615,0.01091789547353983,0.7072867155075073,0.2564274072647095,0.005499533377587795
fire_rain_snr+0_s03.wav,fire,rain,0,fire,fire,0.888468325138092,0.888468325138092,alert,0.888468325138092,True,0.007214146200567484,0.004206359852105379,0.010952009819447994,0.06394057720899582,0.888468325138092,0.025218579918146133
fire_rain_snr+0_s05.wav,fire,rain,0,axe,fire_or_impact,0.6823005080223083,0.9510191679000854,verify,0.2687186598777771,False,0.008174264803528786,0.021475423127412796,0.009881521575152874,0.6823005080223083,0.2687186598777771,0.009449619799852371
fire_rain_snr+0_s09.wav,fire,rain,0,background,background,0.342899352312088,0.342899352312088,log_only,0.28717583417892456,False,0.04379788041114807,0.015744686126708984,0.26912736892700195,0.041254922747612,0.28717583417892456,0.342899352312088
fire_rain_snr-5_s01.wav,fire,rain,-5,axe,fire_or_impact,0.6078686714172363,0.8789892792701721,verify,0.2711206078529358,False,0.011477654799818993,0.0694211944937706,0.014633821323513985,0.6078686714172363,0.2711206078529358,0.025478122755885124
fire_rain_snr-5_s02.wav,fire,rain,-5,fire,fire_or_impact,0.4817211329936981,0.6025035381317139,verify,0.4817211329936981,True,0.011081558652222157,0.030511241406202316,0.01644138991832733,0.12078242003917694,0.4817211329936981,0.3394622206687927
fire_rain_snr-5_s05.wav,fire,rain,-5,fire,fire_or_impact,0.31650567054748535,0.41181984543800354,log_only,0.31650567054748535,True,0.022833019495010376,0.13144798576831818,0.23159323632717133,0.09531418234109879,0.31650567054748535,0.2023058533668518
fire_rain_snr-10_s07.wav,fire,rain,-10,background,background,0.5738479495048523,0.5738479495048523,verify,0.16293427348136902,False,0.013998938724398613,0.015628978610038757,0.21372449398040771,0.01986534334719181,0.16293427348136902,0.5738479495048523
fire_wind_snr+15_s01.wav,fire,wind,15,fire,fire,0.9258096218109131,0.9258096218109131,alert,0.9258096218109131,True,0.0029485225677490234,0.003807242726907134,0.02630302682518959,0.03597569838166237,0.9258096218109131,0.005155929364264011
fire_wind_snr+15_s05.wav,fire,wind,15,fire,fire,0.961280882358551,0.961280882358551,alert,0.961280882358551,True,0.0020388788543641567,0.0015013411175459623,0.0029736747965216637,0.01821269653737545,0.961280882358551,0.013992603868246078
fire_wind_snr+15_s06.wav,fire,wind,15,fire,fire,0.8946806192398071,0.8946806192398071,alert,0.8946806192398071,True,0.0034351276699453592,0.010161037556827068,0.015134871937334538,0.0671735405921936,0.8946806192398071,0.009414772503077984
